"municipality","department","muni_anexo","file","size_kb"
"Cotoca","Santa Cruz","Cotoca","output/locator_maps/workbench_hd/Cotoca_muni_locator_map.svg",3601.9
"Cuatro Cañadas","Santa Cruz","Cuatro Cañadas","output/locator_maps/workbench_hd/Cuatro_Canadas_muni_locator_map.svg",3601.9
"Cuevo","Santa Cruz","Cuevo","output/locator_maps/workbench_hd/Cuevo_muni_locator_map.svg",3601.9
"El Carmen Rivero Tórrez","Santa Cruz","El Carmen Rivero Tórrez","output/locator_maps/workbench_hd/El_Carmen_Rivero_Torrez_muni_locator_map.svg",3601.9
"El Puente","Santa Cruz","El Puente","output/locator_maps/workbench_hd/El_Puente_(Santa_Cruz)_muni_locator_map.svg",3601.9
"El Torno","Santa Cruz","El Torno","output/locator_maps/workbench_hd/El_Torno_muni_locator_map.svg",3601.9
"Fernández Alonso","Santa Cruz","Fernández Alonso","output/locator_maps/workbench_hd/Fernandez_Alonso_muni_locator_map.svg",3601.9
"General Saavedra","Santa Cruz","General Saavedra","output/locator_maps/workbench_hd/General_Saavedra_muni_locator_map.svg",3601.9
"Gutiérrez","Santa Cruz","Gutiérrez","output/locator_maps/workbench_hd/Gutierrez_muni_locator_map.svg",3601.9
"La Guardia","Santa Cruz","La Guardia","output/locator_maps/workbench_hd/La_Guardia_muni_locator_map.svg",3601.9
"Lagunillas","Santa Cruz","Lagunillas","output/locator_maps/workbench_hd/Lagunillas_muni_locator_map.svg",3601.9
"Mairana","Santa Cruz","Mairana","output/locator_maps/workbench_hd/Mairana_muni_locator_map.svg",3601.9
"Mineros","Santa Cruz","Mineros","output/locator_maps/workbench_hd/Mineros_muni_locator_map.svg",3601.9
"Montero","Santa Cruz","Montero","output/locator_maps/workbench_hd/Montero_muni_locator_map.svg",3601.9
"Moromoro","Santa Cruz","Moro Moro","output/locator_maps/workbench_hd/Moro_Moro_muni_locator_map.svg",3601.9
"Okinawa Uno","Santa Cruz","Okinawa Uno","output/locator_maps/workbench_hd/Okinawa_Uno_muni_locator_map.svg",3601.9
"Pailón","Santa Cruz","Pailón","output/locator_maps/workbench_hd/Pailon_muni_locator_map.svg",3601.9
"Pampa Grande","Santa Cruz","Pampagrande","output/locator_maps/workbench_hd/Pampagrande_muni_locator_map.svg",3601.9
"Porongo","Santa Cruz","Porongo","output/locator_maps/workbench_hd/Porongo_muni_locator_map.svg",3601.9
"Portachuelo","Santa Cruz","Portachuelo","output/locator_maps/workbench_hd/Portachuelo_muni_locator_map.svg",3601.9
"Postrervalle","Santa Cruz","Postrervalle","output/locator_maps/workbench_hd/Postrervalle_muni_locator_map.svg",3601.9
"Pucará","Santa Cruz","Pucará","output/locator_maps/workbench_hd/Pucara_muni_locator_map.svg",3601.9
"Puerto Quijarro","Santa Cruz","Puerto Quijarro","output/locator_maps/workbench_hd/Puerto_Quijarro_muni_locator_map.svg",3601.9
"Puerto Suarez","Santa Cruz","Puerto Suárez","output/locator_maps/workbench_hd/Puerto_Suarez_muni_locator_map.svg",3601.9
"Quirusillas","Santa Cruz","Quirusillas","output/locator_maps/workbench_hd/Quirusillas_muni_locator_map.svg",3601.9
"Roboré","Santa Cruz","Roboré","output/locator_maps/workbench_hd/Robore_muni_locator_map.svg",3601.9
"Saipina","Santa Cruz","Saipina","output/locator_maps/workbench_hd/Saipina_muni_locator_map.svg",3601.9
"Samaipata","Santa Cruz","Samaipata","output/locator_maps/workbench_hd/Samaipata_muni_locator_map.svg",3601.9
"San Antonio de Lomerio","Santa Cruz","San Antonio de Lomerío","output/locator_maps/workbench_hd/San_Antonio_de_Lomerio_muni_locator_map.svg",3601.9
"San Carlos","Santa Cruz","San Carlos","output/locator_maps/workbench_hd/San_Carlos_muni_locator_map.svg",3601.9
"San Ignacio","Santa Cruz","San Ignacio de Velasco","output/locator_maps/workbench_hd/San_Ignacio_de_Velasco_muni_locator_map.svg",3601.9
"San Javier","Santa Cruz","San Javier","output/locator_maps/workbench_hd/San_Javier_(Santa_Cruz)_muni_locator_map.svg",3601.9
"San José","Santa Cruz","San José de Chiquitos","output/locator_maps/workbench_hd/San_Jose_de_Chiquitos_muni_locator_map.svg",3601.9
"San Juan","Santa Cruz","San Juan de Yapacaní","output/locator_maps/workbench_hd/San_Juan_de_Yapacani_muni_locator_map.svg",3601.9
"San Julián","Santa Cruz","San Julián","output/locator_maps/workbench_hd/San_Julian_muni_locator_map.svg",3601.9
"San Matías","Santa Cruz","San Matías","output/locator_maps/workbench_hd/San_Matias_muni_locator_map.svg",3601.9
"San Miguel","Santa Cruz","San Miguel de Velasco","output/locator_maps/workbench_hd/San_Miguel_de_Velasco_muni_locator_map.svg",3601.9
"San Pedro","Santa Cruz","San Pedro","output/locator_maps/workbench_hd/San_Pedro_(Santa_Cruz)_muni_locator_map.svg",3601.9
"San Rafael","Santa Cruz","San Rafael de Velasco","output/locator_maps/workbench_hd/San_Rafael_de_Velasco_muni_locator_map.svg",3601.9
"San Ramón","Santa Cruz","San Ramón","output/locator_maps/workbench_hd/San_Ramon_(Santa_Cruz)_muni_locator_map.svg",3601.9
"Santa Cruz de la Sierra","Santa Cruz","Santa Cruz de la Sierra","output/locator_maps/workbench_hd/Santa_Cruz_de_la_Sierra_muni_locator_map.svg",3601.9
"Santa Rosa","Santa Cruz","Santa Rosa del Sara","output/locator_maps/workbench_hd/Santa_Rosa_del_Sara_muni_locator_map.svg",3601.9
"Trigal","Santa Cruz","El Trigal","output/locator_maps/workbench_hd/El_Trigal_muni_locator_map.svg",3601.9
"Urubicha","Santa Cruz","Urubichá","output/locator_maps/workbench_hd/Urubicha_muni_locator_map.svg",3601.9
"Vallegrande","Santa Cruz","Vallegrande","output/locator_maps/workbench_hd/Vallegrande_muni_locator_map.svg",3601.9
"Warnes","Santa Cruz","Warnes","output/locator_maps/workbench_hd/Warnes_muni_locator_map.svg",3601.9
"Yapacaní","Santa Cruz","Villa Yapacaní","output/locator_maps/workbench_hd/Villa_Yapacani_muni_locator_map.svg",3601.9
"Bermejo","Tarija","Bermejo","output/locator_maps/workbench_hd/Bermejo_muni_locator_map.svg",3601.9
"Caraparí","Tarija","Caraparí","output/locator_maps/workbench_hd/Carapari_muni_locator_map.svg",3601.9
"El Puente","Tarija","El Puente","output/locator_maps/workbench_hd/El_Puente_(Tarija)_muni_locator_map.svg",3601.9
"Entre Ríos","Tarija","Entre Ríos","output/locator_maps/workbench_hd/Entre_Rios_(Tarija)_muni_locator_map.svg",3601.9
"Padcaya","Tarija","Padcaya","output/locator_maps/workbench_hd/Padcaya_muni_locator_map.svg",3601.9
"San Lorenzo","Tarija","San Lorenzo","output/locator_maps/workbench_hd/San_Lorenzo_(Tarija)_muni_locator_map.svg",3601.9
"Tarija","Tarija","Tarija","output/locator_maps/workbench_hd/Tarija_muni_locator_map.svg",3601.9
"Uriondo","Tarija","Uriondo","output/locator_maps/workbench_hd/Uriondo_muni_locator_map.svg",3601.9
"Villa Montes","Tarija","Villa Montes","output/locator_maps/workbench_hd/Villa_Montes_muni_locator_map.svg",3601.9
"Yacuiba","Tarija","Yacuiba","output/locator_maps/workbench_hd/Yacuiba_muni_locator_map.svg",3601.9
"Yunchará","Tarija","Yunchará","output/locator_maps/workbench_hd/Yunchara_muni_locator_map.svg",3601.9
